year;season;jp_title;img;Japanese;Episodes;Starting;Ending;Producers;Studios;Source;Age Rating;Rating Score;Rating Score Num;Reviewers;Rating Score Rank;Popularity Rank;Members;Favorites
2023;spring;Mahoutsukai no Yome Season 2;https://cdn.myanimelist.net/images/anime/1532/135155.jpg;魔法使いの嫁 SEASON2;12;6 Apr 2023;22 Jun 2023;flying DOG, Sound Team Don Juan, bilibili, Mag Garden, Chiptune, Twin Engine;Studio Kafka;Manga;PG-13 - Teens 13 or older;7.761;7.76;6612666126;"11232

2
 ";1282;199021;1063
2023;spring;The iDOLM@STER Cinderella Girls: U149;https://cdn.myanimelist.net/images/anime/1875/133377.jpg;アイドルマスター シンデレラガールズ U149;12;6 Apr 2023;29 Jun 2023;Nippon Columbia, Bandai Namco Entertainment, Cygames;CygamesPictures;Web manga;PG-13 - Teens 13 or older;7.691;7.69;71957195;"13122

2
 ";5470;16970;163
2023;spring;Mashle;https://cdn.myanimelist.net/images/anime/1218/135107.jpg;マッシュル-MASHLE-;12;8 Apr 2023;1 Jul 2023;Aniplex, Asatsu DK, Shueisha, INSPION Edge;A-1 Pictures;Manga;PG-13 - Teens 13 or older;7.621;7.62;372385372385;"15162

2
 ";328;674737;4360
2023;spring;Hirogaru Sky! Precure;https://cdn.myanimelist.net/images/anime/1762/135268.jpg;ひろがるスカイ！プリキュア;50;5 Feb 2023;28 Jan 2024;ABC Animation, ADK Emotions;Toei Animation;Original;G - All Ages;7.611;7.61;38543854;"15542

2
 ";6384;11386;157
2023;spring;Tonikaku Kawaii 2nd Season;https://cdn.myanimelist.net/images/anime/1996/133361.jpg;トニカクカワイイ;12;8 Apr 2023;24 Jun 2023;Shogakukan-Shueisha Productions, Warner Bros. Japan, KlockWorx, Shogakukan, Crunchyroll;Seven Arcs;Manga;PG-13 - Teens 13 or older;7.611;7.61;9160891608;"15672

2
 ";967;268122;2479
2023;spring;Birdie Wing: Golf Girls' Story Season 2;https://cdn.myanimelist.net/images/anime/1407/135263.jpg;BIRDIE WING -Golf Girls’ Story- Season 2;12;8 Apr 2023;24 Jun 2023;TV Tokyo;Bandai Namco Pictures;Original;PG-13 - Teens 13 or older;7.561;7.56;1599615996;"17062

2
 ";3927;36331;174
2023;spring;Kubo-san wa Mob wo Yurusanai;https://cdn.myanimelist.net/images/anime/1818/132330.jpg;久保さんは僕を許さない;12;10 Jan 2023;20 Jun 2023;Pony Canyon, AT-X, Tokyo MX, Glovision, Shueisha, bilibili, Kadokawa, R11R;PINE JAM;Manga;PG-13 - Teens 13 or older;7.551;7.55;8923489234;"17492

2
 ";1144;226739;1642
2023;spring;NieR:Automata Ver1.1a;https://cdn.myanimelist.net/images/anime/1399/128318.jpg;NieR;12;8 Jan 2023;23 Jul 2023;Aniplex, Square Enix;A-1 Pictures;Game;R - 17+ (violence & profanity);7.531;7.53;8577785777;"18652

2
 ";827;313008;2298
2023;spring;Kanojo ga Koushaku-tei ni Itta Riyuu;https://cdn.myanimelist.net/images/anime/1109/130452.jpg;彼女が公爵邸に行った理由;12;10 Apr 2023;26 Jun 2023;Frontier Works, Lantis, AT-X, Glovision, Crunchyroll, Kadokawa, arma bianca, Bandai Namco Music Live, Happinet Phantom Studios, D&C WEBTOON Biz;Typhoon Graphics;Web manga;PG-13 - Teens 13 or older;7.531;7.53;7667576675;"18592

2
 ";1499;168591;1532
2023;spring;Jijou wo Shiranai Tenkousei ga Guigui Kuru.;https://cdn.myanimelist.net/images/anime/1350/133642.jpg;事情を知らない転校生がグイグイくる。;13;9 Apr 2023;2 Jul 2023;Pierrot, Sony Pictures Entertainment, Square Enix, Animax, Nippon Columbia, BS Fuji, Crunchyroll, Yomiuri TV Enterprise, Jinnan Studio;Studio Signpost;Manga;PG-13 - Teens 13 or older;7.511;7.51;3248232482;"19172

2
 ";2695;73072;297
2023;spring;Kono Subarashii Sekai ni Bakuen wo!;https://cdn.myanimelist.net/images/anime/1626/135844.jpg;この素晴らしい世界に爆焔を！;12;6 Apr 2023;22 Jun 2023;Half H.P Studio, Nippon Columbia, Atelier Musa, 81 Produce, Sammy, Kadokawa;Drive;Light novel;PG-13 - Teens 13 or older;7.501;7.50;148051148051;"19742

2
 ";715;355873;1917
2023;spring;Edens Zero 2nd Season;https://cdn.myanimelist.net/images/anime/1943/135100.jpg;エデンズ ゼロ;25;2 Apr 2023;1 Oct 2023;Kodansha, Nippon Television Network, Nippon Television Music;J.C.Staff;Manga;PG-13 - Teens 13 or older;7.431;7.43;2012220122;"22332

2
 ";2641;75284;307
2023;spring;Ousama Ranking: Yuuki no Takarabako;https://cdn.myanimelist.net/images/anime/1897/131615.jpg;王様ランキング 勇気の宝箱;10;14 Apr 2023;16 Jun 2023;Aniplex, Dentsu, Fuji TV, Kadokawa, Bandai Spirits;Wit Studio;Web manga;PG-13 - Teens 13 or older;7.341;7.34;4178341783;"26242

2
 ";1651;149123;621
2023;spring;World Dai Star;https://cdn.myanimelist.net/images/anime/1203/133808.jpg;ワールドダイスター;12;9 Apr 2023;25 Jun 2023;Studio Hibari, Lantis, Good Smile Company, Egg Firm, Hawkeye, GREE Entertainment, Bandai Namco Filmworks, Bandai Namco Music Live, Daito Giken;Lerche;Mixed media;PG-13 - Teens 13 or older;7.311;7.31;54355435;"28032

2
 ";5584;16040;89
2023;spring;Megami no Café Terrace;https://cdn.myanimelist.net/images/anime/1963/136050.jpg;女神のカフェテラス;12;8 Apr 2023;24 Jun 2023;Marvelous Entertainment, Mainichi Broadcasting System, Kodansha, Half H.P Studio;Tezuka Productions;Manga;PG-13 - Teens 13 or older;7.311;7.31;6343263432;"27662

2
 ";1693;143993;679
2023;spring;Kuma Kuma Kuma Bear Punch!;https://cdn.myanimelist.net/images/anime/1132/134608.jpg;くまクマ熊ベアーぱーんち！;12;3 Apr 2023;19 Jun 2023;Nippon Animation, AT-X, Nippon Columbia, Tokyo MX, Good Smile Company, Kanon Sound, NichiNare, Kadokawa, Shufu to Seikatsusha, Hike;EMT Squared;Light novel;PG-13 - Teens 13 or older;7.281;7.28;3368633686;"29042

2
 ";2418;87173;440
2023;spring;Dead Mount Death Play;https://cdn.myanimelist.net/images/anime/1930/133758.jpg;デッドマウント・デスプレイ;12;11 Apr 2023;27 Jun 2023;Square Enix, Movic, Half H.P Studio, F.M.F, King Records, Crunchyroll, Kadokawa Media House, Geek Pictures;Geek Toys;Manga;R - 17+ (violence & profanity);7.271;7.27;111687111687;"30072

2
 ";1003;259566;1242
2023;spring;Edomae Elf;https://cdn.myanimelist.net/images/anime/1171/133777.jpg;江戸前エルフ;12;8 Apr 2023;24 Jun 2023;Mainichi Broadcasting System, Kodansha, Nikkatsu, NetEase, Heart Company, INSPION Edge;C2C;Manga;PG-13 - Teens 13 or older;7.261;7.26;2499124991;"30302

2
 ";2777;69512;205
2023;spring;Ao no Orchestra;https://cdn.myanimelist.net/images/anime/1832/133754.jpg;青のオーケストラ;24;9 Apr 2023;8 Oct 2023;NHK, NHK Enterprises;Nippon Animation;Web manga;PG-13 - Teens 13 or older;7.161;7.16;1698316983;"35752

2
 ";2927;63080;272
2023;spring;Otonari ni Ginga;https://cdn.myanimelist.net/images/anime/1091/135041.jpg;おとなりに銀河;12;9 Apr 2023;25 Jun 2023;Kodansha, KlockWorx, Ai Addiction, King Records, Crunchyroll;Asahi Production;Manga;PG-13 - Teens 13 or older;7.151;7.15;6188361883;"36322

2
 ";1558;161103;611
2023;spring;My Home Hero;https://cdn.myanimelist.net/images/anime/1525/132959.jpg;マイホームヒーロー;12;2 Apr 2023;18 Jun 2023;Dentsu, Kodansha, Nippon Columbia, KlockWorx, 81 Produce, Crunchyroll, BS NTV, AQUA ARIS, Bibury Animation CG;Tezuka Productions;Manga;R - 17+ (violence & profanity);7.081;7.08;5028450284;"40312

2
 ";1751;137313;460
2023;spring;Mix: Meisei Story 2nd Season - Nidome no Natsu, Sora no Mukou e;https://cdn.myanimelist.net/images/anime/1727/137215.jpg;MIX MEISEI STORY 2ND SEASON 〜二度目の夏、空の向こうへ〜;24;1 Apr 2023;23 Sep 2023;Shogakukan-Shueisha Productions, Yomiuri Telecasting, Shogakukan;OLM;Manga;PG-13 - Teens 13 or older;6.981;6.98;24622462;"44612

2
 ";7308;8245;18
2023;spring;Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou;https://cdn.myanimelist.net/images/anime/1369/139553.jpg;魔王学院の不適合者 II～史上最強の魔王の始祖、転生して子孫たちの学校へ通う～;12;8 Jan 2023;24 Sep 2023;Aniplex, Movic, AT-X, Tokyo MX, Q-Tec, Docomo Anime Store, Medicos Entertainment, BS11, Yomiuri TV Enterprise, Contents Seed, Kadokawa, ADK Marketing Solutions;SILVER LINK.;Light novel;R - 17+ (violence & profanity);6.861;6.86;114121114121;"50142

2
 ";668;375419;4010
2023;spring;Boku to Roboko;https://cdn.myanimelist.net/images/anime/1986/134747.jpg;僕とロボコ;28;5 Dec 2022;19 Jun 2023;Shueisha;Gallop;Manga;PG-13 - Teens 13 or older;6.821;6.82;29302930;"52502

2
 ";7143;8714;30
2023;spring;Kawaisugi Crisis;https://cdn.myanimelist.net/images/anime/1332/134658.jpg;カワイスギクライシス;12;7 Apr 2023;23 Jun 2023;Sotsu, Pony Canyon, Shueisha, Kansai Telecasting, Bit grooove promotion, BS Asahi, CHOCOLATE;SynergySP;Manga;PG-13 - Teens 13 or older;6.811;6.81;1429114291;"53022

2
 ";3552;44344;137
2023;spring;Tokyo Mew Mew New ♡ 2nd Season;https://cdn.myanimelist.net/images/anime/1274/133807.jpg;東京ミュウミュウ にゅ～♡;12;5 Apr 2023;21 Jun 2023;TV Tokyo, Dentsu, Pony Canyon, Kodansha;Yumeta Company, Graphinica;Manga;PG-13 - Teens 13 or older;6.711;6.71;45804580;"58662

2
 ";5612;15836;59
2023;spring;Kaminaki Sekai no Kamisama Katsudou;https://cdn.myanimelist.net/images/anime/1794/135148.jpg;神無き世界のカミサマ活動;12;6 Apr 2023;6 Jul 2023;Lantis, DAX Production, Kansai Telecasting, BS NTV, Kadokawa, MAGNET, Bandai Namco Music Live;Studio Palette;Manga;R - 17+ (violence & profanity);6.701;6.70;9152591525;"58892

2
 ";1220;211677;736
2023;spring;Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito;https://cdn.myanimelist.net/images/anime/1071/135255.jpg;転生貴族の異世界冒険録～自重を知らない神々の使徒～;12;3 Apr 2023;19 Jun 2023;Nippon Columbia, Studio Mausu, Docomo Anime Store, BS11, Crunchyroll, Yomiuri TV Enterprise, Happinet Phantom Studios, Tohjak, Hifumi Shobo;Magic Bus, EMT Squared;Light novel;PG-13 - Teens 13 or older;6.681;6.68;9974199741;"60522

2
 ";1300;196420;994
2023;spring;Watashi no Yuri wa Oshigoto desu!;https://cdn.myanimelist.net/images/anime/1708/133360.jpg;私の百合はお仕事です！;12;6 Apr 2023;22 Jun 2023;Frontier Works, Sotsu, AT-X, Nippon Columbia, KlockWorx, Asmik Ace, BS Fuji, Tokyo MX, Infinite, Ichijinsha, BS NTV, arma bianca, Happinet Phantom Studios;Passione, Studio Lings;Manga;PG-13 - Teens 13 or older;6.681;6.68;2141321413;"60572

2
 ";3039;58847;305
2023;spring;Yuusha ga Shinda!;https://cdn.myanimelist.net/images/anime/1868/133866.jpg;勇者が死んだ！;12;7 Apr 2023;23 Jun 2023;Pony Canyon, Tohokushinsha Film Corporation, Shogakukan, Crunchyroll, WOWMAX;LIDENFILMS;Web manga;PG-13 - Teens 13 or older;6.611;6.61;5608456084;"64332

2
 ";1735;139610;396
2023;spring;Ayakashi Triangle;https://cdn.myanimelist.net/images/anime/1078/131921.jpg;あやかしトライアングル;12;10 Jan 2023;26 Sep 2023;Aniplex, Yomiuri Telecasting, Chugai Mining, Shueisha, BS11, Marui Group, Studio Tenjin;Connect;Manga;R+ - Mild Nudity;6.431;6.43;2095520955;"75422

2
 ";2550;80110;305
2023;spring;Isekai wa Smartphone to Tomo ni. 2;https://cdn.myanimelist.net/images/anime/1932/131464.jpg;異世界はスマートフォンとともに。;12;3 Apr 2023;19 Jun 2023;Sotsu, MediaNet, Pony Canyon, AT-X, Asmik Ace, Hobby Japan, 81 Produce, Kadokawa, CTW;J.C.Staff;Light novel;PG-13 - Teens 13 or older;6.421;6.42;6287362873;"75822

2
 ";1597;155872;1045
2023;spring;Rokudou no Onna-tachi;https://cdn.myanimelist.net/images/anime/1933/134709.jpg;六道の悪女〈おんな〉たち;12;8 Apr 2023;24 Jun 2023;Mainichi Broadcasting System, NBCUniversal Entertainment Japan, Akita Shoten, Crunchyroll, Live Viewing Japan, MAGNET, Mixer, BS Asahi, HIAN;Satelight;Manga;PG-13 - Teens 13 or older;6.411;6.41;2270522705;"76432

2
 ";3071;57739;118
2023;spring;Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta;https://cdn.myanimelist.net/images/anime/1316/134327.jpg;異世界でチート能力を手にした俺は、現実世界をも無双する ～レベルアップは人生を変えた～;13;7 Apr 2023;30 Jun 2023;TMS Entertainment, Tokyo MX, BS11, Kadokawa, CTW;Millepensee;Light novel;PG-13 - Teens 13 or older;6.341;6.34;180908180908;"80702

2
 ";745;341762;2251
2023;spring;Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita;https://cdn.myanimelist.net/images/anime/1250/135256.jpg;異世界ワンターンキル姉さん ～姉同伴の異世界生活はじめました～;12;8 Apr 2023;24 Jun 2023;KlockWorx, Nikkatsu, BS Fuji, Tokyo MX, FUTURE LEAP;Gekkou;Manga;PG-13 - Teens 13 or older;6.321;6.32;4249042490;"81682

2
 ";2007;115586;460
2023;spring;Mahou Shoujo Magical Destroyers;https://cdn.myanimelist.net/images/anime/1203/134079.jpg;魔法少女マジカルデストロイヤーズ;12;8 Apr 2023;24 Jun 2023;Mainichi Broadcasting System, King Records, Bit grooove promotion, Sankyo;Bibury Animation Studios;Original;PG-13 - Teens 13 or older;6.261;6.26;2351723517;"85002

2
 ";2563;79100;236
2023;spring;Bosanimal;https://cdn.myanimelist.net/images/anime/1360/133846.jpg;ぼさにまる;96;3 Apr 2023;14 Sep 2023;Sanrio, Oddjob;soket, maroyaka;Original;G - All Ages;6.121;6.12;150150;"92562

2
 ";13652;1173;5
2023;spring;Majutsushi Orphen Hagure Tabi: Seiiki-hen;https://cdn.myanimelist.net/images/anime/1873/137212.jpg;魔術士オーフェンはぐれ旅 聖域編;12;12 Apr 2023;28 Jun 2023;WOWOW, Bushiroad, BS Fuji, Nippon Television Network, Yomiuri TV Enterprise, TO Books, NetEase, MediaNet Pictures, Bandai Namco Music Live;Studio Deen;Light novel;PG-13 - Teens 13 or older;6.081;6.08;25072507;"94882

2
 ";6256;11956;38
2023;spring;YouTuNya;https://cdn.myanimelist.net/images/anime/1489/134599.jpg;ユーチューニャー;15;4 Apr 2023;11 Jul 2023;None found, add some;Lesprit;Original;G - All Ages;5.741;5.74;156156;"111812

2
 ";15178;764;1
2023;spring;Opus.COLORs;https://cdn.myanimelist.net/images/anime/1758/134733.jpg;Opus.COLORs (オーパスカラーズ);12;7 Apr 2023;23 Jun 2023;Magic Capsule, NBCUniversal Entertainment Japan;C-Station;Original;PG-13 - Teens 13 or older;5.731;5.73;20312031;"112622

2
 ";6795;9868;43
2023;spring;Alice Gear Aegis Expansion;https://cdn.myanimelist.net/images/anime/1460/135257.jpg;アリス・ギア・アイギス Expansion;12;4 Apr 2023;20 Jun 2023;Docomo Anime Store, COLOPL, BS NTV, Kadokawa, Bandai Namco Filmworks, Pyramid;Nomad;Game;PG-13 - Teens 13 or older;5.721;5.72;30543054;"112802

2
 ";6471;11024;12
2023;spring;Isekai Shoukan wa Nidome desu;https://cdn.myanimelist.net/images/anime/1387/134151.jpg;異世界召喚は二度目です;12;9 Apr 2023;25 Jun 2023;Futabasha, BS11, ABC Animation, Jinnan Studio, Bushiroad Move, Crest;Studio Elle;Light novel;PG-13 - Teens 13 or older;5.671;5.67;6543465434;"115312

2
 ";1461;172014;760
2023;spring;The Marginal Service;https://cdn.myanimelist.net/images/anime/1576/133934.jpg;THE MARGINAL SERVICE;12;12 Apr 2023;28 Jun 2023;Shochiku, Movic, Nippon Television Network, King Records, Cygames, dugout, Happinet Media Marketing;Studio 3Hz;Original;PG-13 - Teens 13 or older;5.501;5.50;63366336;"120962

2
 ";4858;22869;65
2023;spring;Bastions;https://cdn.myanimelist.net/images/anime/1850/135882.jpg;베스티언즈;5;14 May 2023;11 Jun 2023;None found, add some;None found, add some;Original;PG-13 - Teens 13 or older;5.491;5.49;126126;"121232

2
 ";18143;406;1
2023;spring;Kizuna no Allele;https://cdn.myanimelist.net/images/anime/1632/133752.jpg;絆のアリル;12;4 Apr 2023;20 Jun 2023;TV Tokyo, Shogakukan-Shueisha Productions, Animax, Movic, Bandai, Shogakukan Music & Digital Entertainment, NTT Plala, Legs, NetEase, Kizuna AI;Wit Studio, Signal.MD;Original;PG-13 - Teens 13 or older;5.251;5.25;47814781;"128072

2
 ";5311;18413;72
2023;summer;Jujutsu Kaisen 2nd Season;https://cdn.myanimelist.net/images/anime/1792/138022.jpg;呪術廻戦 懐玉・玉折／渋谷事変;23;6 Jul 2023;28 Dec 2023;Mainichi Broadcasting System, TOHO animation, Shueisha, dugout, Sumzap;MAPPA;Manga;R - 17+ (violence & profanity);8.761;8.76;643665643665;"442

2
 ";138;1144117;24010
2023;summer;Bleach: Sennen Kessen-hen - Ketsubetsu-tan;https://cdn.myanimelist.net/images/anime/1164/138058.jpg;BLEACH 千年血戦篇-訣別譚-;13;8 Jul 2023;30 Sep 2023;TV Tokyo, Aniplex, Dentsu, Shueisha, Zack Promotion;Pierrot;Manga;R - 17+ (violence & profanity);8.701;8.70;187612187612;"592

2
 ";753;340207;4739
2023;summer;Bungou Stray Dogs 5th Season;https://cdn.myanimelist.net/images/anime/1161/136691.jpg;文豪ストレイドッグス;11;12 Jul 2023;20 Sep 2023;WOWOW, Lantis, Movic, Glovision, Crunchyroll, Sunrise Music, Kadokawa, Sony Music Solutions, Bandai Namco Music Live;Bones;Manga;R - 17+ (violence & profanity);8.631;8.63;9964599645;"862

2
 ";1189;218127;2665
2023;summer;BanG Dream! It's MyGO!!!!!;https://cdn.myanimelist.net/images/anime/1891/136948.jpg;バンドリ！It's MyGO!!!!!;13;29 Jun 2023;14 Sep 2023;Ultra Super Pictures, Bushiroad, Tokyo MX, Good Smile Company, Bushiroad Music, HoriPro International, Ace Crew Entertainment;SANZIGEN;Mixed media;PG-13 - Teens 13 or older;8.241;8.24;1379213792;"3452

2
 ";4306;29928;788
2023;summer;Mushoku Tensei II: Isekai Ittara Honki Dasu;https://cdn.myanimelist.net/images/anime/1898/138005.jpg;無職転生 II ～異世界行ったら本気だす～;12;10 Jul 2023;25 Sep 2023;Frontier Works, TOHO, TOHO animation, Hakuhodo DY Music & Pictures, BS11, Egg Firm, Kadokawa, GREE Entertainment;Studio Bind;Light novel;R - 17+ (violence & profanity);8.231;8.23;372810372810;"3612

2
 ";346;654818;7377
2023;summer;Horimiya: Piece;https://cdn.myanimelist.net/images/anime/1007/136277.jpg;ホリミヤ -piece-;13;1 Jul 2023;23 Sep 2023;Aniplex, Square Enix, Mainichi Broadcasting System, Movic, Kanetsu Investment, Global Solutions, Mirai-Kojo;CloverWorks;Manga;PG-13 - Teens 13 or older;8.151;8.15;166692166692;"4642

2
 ";664;377812;2848
2023;summer;Niehime to Kemono no Ou;https://cdn.myanimelist.net/images/anime/1397/133339.jpg;贄姫と獣の王;24;20 Apr 2023;28 Sep 2023;Pony Canyon, Hakusensha, BS11, Crunchyroll, Contents Seed, WOWMAX;J.C.Staff;Manga;PG-13 - Teens 13 or older;7.941;7.94;2758127581;"7492

2
 ";2401;87829;628
2023;summer;Undead Girl Murder Farce;https://cdn.myanimelist.net/images/anime/1946/136661.jpg;アンデッドガール・マーダーファルス;13;6 Jul 2023;28 Sep 2023;Dentsu, Kodansha, Fuji TV, KlockWorx, BS Fuji, Crunchyroll, Tohan Corporation, NetEase;Lapin Track;Novel;R - 17+ (violence & profanity);7.861;7.86;6918669186;"9022

2
 ";1519;166239;844
2023;summer;Dark Gathering;https://cdn.myanimelist.net/images/anime/1346/138731.jpg;ダークギャザリング;25;10 Jul 2023;25 Dec 2023;Sotsu, Pony Canyon, Kansai Telecasting, NetEase, BS Asahi, CHOCOLATE;OLM;Manga;R - 17+ (violence & profanity);7.841;7.84;4942049420;"9552

2
 ";1555;161196;1187
2023;summer;Zom 100: Zombie ni Naru made ni Shitai 100 no Koto;https://cdn.myanimelist.net/images/anime/1384/136408.jpg;ゾン100～ゾンビになるまでにしたい100のこと～;12;9 Jul 2023;26 Dec 2023;Shogakukan-Shueisha Productions, Mainichi Broadcasting System, Shogakukan, dugout;BUG FILMS;Manga;R - 17+ (violence & profanity);7.751;7.75;285154285154;"11522

2
 ";382;606897;4116
2023;summer;Watashi no Shiawase na Kekkon;https://cdn.myanimelist.net/images/anime/1147/122444.jpg;わたしの幸せな結婚;12;5 Jul 2023;20 Sep 2023;Square Enix, Glovision, Toy's Factory, Miracle Bus, Kadokawa, Bandai Namco Music Live;Kinema Citrus;Novel;PG-13 - Teens 13 or older;7.731;7.73;165843165843;"12282

2
 ";780;330781;3131
2023;summer;Dekiru Neko wa Kyou mo Yuuutsu;https://cdn.myanimelist.net/images/anime/1074/136720.jpg;デキる猫は今日も憂鬱;13;8 Jul 2023;30 Sep 2023;Frontier Works, Mainichi Broadcasting System, Kodansha, Movic, Hakuhodo DY Music & Pictures, DMM.com;GoHands;Web manga;PG-13 - Teens 13 or older;7.651;7.65;4460744607;"14142

2
 ";2024;114511;708
2023;summer;Sugar Apple Fairy Tale Part 2;https://cdn.myanimelist.net/images/anime/1693/138042.jpg;シュガーアップル・フェアリーテイル;12;7 Jul 2023;22 Sep 2023;AT-X, flying DOG, Crunchyroll, Kadokawa, BS Asahi;J.C.Staff;Light novel;PG-13 - Teens 13 or older;7.641;7.64;2995429954;"14582

2
 ";2795;68882;349
2023;summer;Rurouni Kenshin: Meiji Kenkaku Romantan (2023);https://cdn.myanimelist.net/images/anime/1599/136532.jpg;るろうに剣心 -明治剣客浪漫譚-;24;7 Jul 2023;15 Dec 2023;Aniplex, Dentsu, Animax, Fuji TV, Shueisha;LIDENFILMS;Manga;R - 17+ (violence & profanity);7.621;7.62;4648146481;"15222

2
 ";1767;136292;896
2023;summer;Shinigami Bocchan to Kuro Maid 2nd Season;https://cdn.myanimelist.net/images/anime/1078/136947.jpg;死神坊ちゃんと黒メイド;12;9 Jul 2023;24 Sep 2023;Shogakukan-Shueisha Productions, Shogakukan Music & Digital Entertainment, NBCUniversal Entertainment Japan, BS11, Shogakukan, Yomiuri TV Enterprise, Bandai Spirits;J.C.Staff;Web manga;PG-13 - Teens 13 or older;7.621;7.62;3166531665;"15052

2
 ";2331;92140;335
